Instances,Source,feature_Density,feature_AlgConnectivity,feature_Energy,algo_RandomGreedy,algo_DSATUR,algo_Bktr,algo_HillClimber,algo_HEA,algo_PartialCol,algo_TabuCol,algo_AntCol
Weight_Biased-366-202Nodes,Weight_Biased,0.587951332446677,90.8919523008,6.46877600075,43,38,34,30,29,29,29,30
Weight_Biased-367-748Nodes,Weight_Biased,0.524368418415193,288.315013908,12.0252400823,106,93,92,85,74,74,73,74
Weight_Biased-368-562Nodes,Weight_Biased,0.577787504519763,240.319171256,10.4040072844,96,82,80,73,65,66,65,66
Weight_Biased-369-718Nodes,Weight_Biased,0.198940960284068,123.854504129,9.00181171968,39,35,33,30,25,26,26,26
Weight_Biased-370-159Nodes,Weight_Biased,0.497412626383249,56.9662112784,5.77445922224,32,26,24,20,20,20,20,21
Weight_Biased-371-928Nodes,Weight_Biased,0.016355596473608,7.83263269466,3.31192161162,10,7,7,6,6,6,6,6
Weight_Biased-372-725Nodes,Weight_Biased,0.0773137740522,44.0442932949,6.12535229652,19,16,16,14,12,13,13,14
Weight_Biased-373-715Nodes,Weight_Biased,0.660351413292589,427.135364323,11.3864038939,135,121,123,106,94,94,93,93
Weight_Biased-374-204Nodes,Weight_Biased,0.064474065488264,6.98681327537,3.02902093482,8,6,6,5,5,5,5,5
Weight_Biased-375-506Nodes,Weight_Biased,0.436700191758306,155.445078646,9.85200104664,63,55,54,50,42,44,44,44
Weight_Biased-376-271Nodes,Weight_Biased,0.022468224682247,1.68656591204,2.11849643936,6,4,4,4,4,4,4,4
Weight_Biased-377-856Nodes,Weight_Biased,0.00619500464557,1.17177433342,1.98596820243,5,4,4,4,4,4,4,4
Weight_Biased-378-422Nodes,Weight_Biased,0.004885681800272,0.00138951891958,1.28570084416,3,3,3,3,3,3,3,3
Weight_Biased-379-379Nodes,Weight_Biased,0.30796722089598,81.815655655,7.89293771682,35,32,30,28,24,24,24,25
Weight_Biased-380-859Nodes,Weight_Biased,0.690068953165577,522.250168165,12.1549646134,171,153,150,130,120,119,119,118
Weight_Biased-381-668Nodes,Weight_Biased,0.002042391977664,0.198062264195,1.0312490788,3,2,2,2,2,2,2,2
Weight_Biased-382-634Nodes,Weight_Biased,0.007968663566911,1.04809375821,1.9429321462,5,4,4,4,3,3,3,5
Weight_Biased-383-421Nodes,Weight_Biased,0.60068996719828,205.621742529,9.08006384129,79,70,66,58,52,53,53,54
Weight_Biased-384-184Nodes,Weight_Biased,0.588679021145165,78.6738813979,6.18258931729,40,34,31,28,27,27,27,27
Weight_Biased-385-786Nodes,Weight_Biased,0.002136108004733,0.413094015707,1.1940332943,3,3,3,3,3,3,3,3
Weight_Biased-386-660Nodes,Weight_Biased,0.002009472570929,0.152240934977,1.01939211877,3,2,2,2,2,2,2,2
Weight_Biased-388-234Nodes,Weight_Biased,0.367888191922526,56.4680266991,6.54274739613,30,25,24,22,20,20,20,20
Weight_Biased-389-236Nodes,Weight_Biased,0.005337179949513,0.38196601125,1.01027740963,3,2,2,2,2,2,2,2
Weight_Biased-390-427Nodes,Weight_Biased,0.030763817879957,6.6016068892,3.07140086251,8,6,6,6,5,5,5,6
Weight_Biased-391-953Nodes,Weight_Biased,0.459881224263052,328.899530468,13.4268169534,114,98,97,92,79,78,78,80
Weight_Biased-392-882Nodes,Weight_Biased,0.587041627093516,427.047805036,12.9004887733,136,123,121,112,99,98,98,97
Weight_Biased-393-171Nodes,Weight_Biased,0.011764705882353,0.00182515728312,1.27474674097,3,3,3,3,3,3,3,3
Weight_Biased-394-298Nodes,Weight_Biased,0.485729781031794,107.185845122,7.75690853929,46,42,38,34,31,32,32,32
Weight_Biased-395-877Nodes,Weight_Biased,0.006917001192317,1.61579162294,2.12378824929,6,5,4,4,4,4,4,4
Weight_Biased-396-346Nodes,Weight_Biased,0.440194353690206,123.290501138,8.23541955261,47,40,40,35,31,32,32,33
Weight_Biased-397-528Nodes,Weight_Biased,0.297150825139439,139.255782649,8.81086648351,41,37,35,32,27,28,28,29
Weight_Biased-398-341Nodes,Weight_Biased,0.003605313092979,0.267949192431,0.998687320525,3,2,2,2,2,2,2,2
Weight_Biased-399-129Nodes,Weight_Biased,0.015625,0.00386880573281,1.2602962414,3,3,3,3,3,3,3,3
Weight_Biased-400-675Nodes,Weight_Biased,0.503413561929882,311.738524864,11.3436551216,88,81,79,71,61,62,62,61
Weight_Biased-401-466Nodes,Weight_Biased,0.012967834233236,1.17999596306,2.10614025838,6,5,4,4,4,4,4,4
Weight_Biased-402-267Nodes,Weight_Biased,0.060713581707077,9.50362357966,3.36475550977,9,7,6,6,6,6,6,6
Weight_Biased-404-368Nodes,Weight_Biased,0.620157564269636,179.718602218,8.44610574364,73,66,61,54,49,51,50,50
Weight_Biased-405-482Nodes,Weight_Biased,0.367129338083694,133.41787222,9.29815916007,51,44,43,40,34,35,35,35
Weight_Biased-406-723Nodes,Weight_Biased,0.345122469856668,172.698345956,11.0907399138,66,57,56,55,46,47,46,48
Weight_Biased-407-594Nodes,Weight_Biased,0.010191856734858,1.57792716646,2.11910789331,6,4,4,4,4,4,4,4
Weight_Biased-408-386Nodes,Weight_Biased,0.406177242446672,112.146978631,8.56876410168,47,43,40,36,32,32,32,32
Weight_Biased-409-165Nodes,Weight_Biased,0.438580931263858,39.2453284896,5.76665792001,27,23,21,19,18,18,18,19
Weight_Biased-410-605Nodes,Weight_Biased,0.01672595917027,4.2631792597,2.7154495351,7,6,5,5,5,5,5,5
Weight_Biased-411-154Nodes,Weight_Biased,0.027586792292675,0.712928676663,1.77783147901,5,3,3,3,3,3,3,3
Weight_Biased-412-520Nodes,Weight_Biased,0.402549281161997,169.924882885,9.81223956658,59,53,49,46,39,39,40,40
Weight_Biased-413-487Nodes,Weight_Biased,0.002568847652124,0.198062264195,1.00601120824,3,2,2,2,2,2,2,3
Weight_Biased-414-115Nodes,Weight_Biased,0.043935926773455,1.18863507986,1.92550418697,4,4,3,3,3,3,3,3
Weight_Biased-416-573Nodes,Weight_Biased,0.63718131780959,298.952183011,10.3560013354,108,98,93,83,74,75,75,75
Weight_Biased-417-550Nodes,Weight_Biased,0.002463984103328,0.198062264195,1.03467865395,3,2,2,2,2,2,2,2
Weight_Biased-418-698Nodes,Weight_Biased,0.356197045874048,160.006133871,10.9496950052,69,58,55,55,46,47,46,47
Weight_Biased-419-988Nodes,Weight_Biased,0.370447395083453,265.853419113,13.1834865355,92,82,79,77,65,65,64,65
Weight_Biased-420-240Nodes,Weight_Biased,0.485006973500697,75.8340554849,6.97480515178,39,35,32,28,27,27,27,27
Weight_Biased-421-168Nodes,Weight_Biased,0.060664385514685,4.62528159291,2.69058984413,7,6,5,5,5,5,5,5
Weight_Biased-422-896Nodes,Weight_Biased,0.416500399042298,300.407978666,12.8715353012,92,83,82,78,67,68,66,67
Weight_Biased-423-424Nodes,Weight_Biased,0.014898077523529,0.55239505617,2.03229386034,7,6,6,6,6,6,6,6
Weight_Biased-424-131Nodes,Weight_Biased,0.524133881385789,49.8896951691,5.30144191202,28,23,20,19,19,19,19,19
Weight_Biased-425-297Nodes,Weight_Biased,0.118550368550368,25.8118220034,4.57250449998,13,11,10,9,8,8,8,8
Weight_Biased-426-271Nodes,Weight_Biased,0.360010933442667,67.9958750263,6.99376545728,34,28,26,24,22,22,22,22
Weight_Biased-428-845Nodes,Weight_Biased,0.30525533525898,190.437214987,11.5728470389,68,58,57,55,47,48,46,48
Weight_Biased-429-266Nodes,Weight_Biased,0.356504468718967,62.5125103279,6.92083219407,32,28,25,23,21,22,21,22
Weight_Biased-430-454Nodes,Weight_Biased,0.002946582256323,0.267949192431,1.03561212013,3,2,2,2,2,2,2,3
Weight_Biased-432-961Nodes,Weight_Biased,0.55781304197017,426.522587458,13.5296129276,142,122,121,115,100,100,99,98
Weight_Biased-433-469Nodes,Weight_Biased,0.010733876405518,1.0527213254,1.94034811287,5,4,4,4,3,3,3,5
Weight_Biased-434-384Nodes,Weight_Biased,0.005276327241079,0.000401647939655,1.27769608385,3,3,3,3,3,3,3,3
Weight_Biased-435-529Nodes,Weight_Biased,0.540384945866987,209.437210217,10.1910616455,82,72,70,64,56,58,57,57
Weight_Biased-436-233Nodes,Weight_Biased,0.052057125943466,5.99841293997,2.93407109398,8,6,5,5,5,5,5,5
Weight_Biased-437-225Nodes,Weight_Biased,0.392738095238095,51.0552643767,6.52487606248,32,26,25,22,21,21,21,21
Weight_Biased-438-249Nodes,Weight_Biased,0.012372068920845,0.207005775765,1.53446680086,4,3,3,3,3,3,3,3
Weight_Biased-439-144Nodes,Weight_Biased,0.00951825951826,0.198062264195,1.04079259425,3,2,2,2,2,2,2,2
Weight_Biased-440-441Nodes,Weight_Biased,0.013770356627499,1.6161322406,2.12148074931,6,5,4,4,4,4,4,4
Weight_Biased-442-349Nodes,Weight_Biased,0.003803971939532,0.267949192431,1.01479321265,3,2,2,2,2,2,2,2
Weight_Biased-443-163Nodes,Weight_Biased,0.182837233961978,21.8467735524,4.03234497729,11,9,8,8,8,8,8,8
Weight_Biased-444-163Nodes,Weight_Biased,0.342119215329849,37.1368864891,5.41471188994,21,19,16,15,14,14,14,15
Weight_Biased-446-353Nodes,Weight_Biased,0.002865052794231,1,0.998541873581,2,2,2,2,2,2,2,2
Weight_Biased-447-926Nodes,Weight_Biased,0.365017803981086,239.825658661,12.6553666381,87,73,71,72,61,61,60,61
Weight_Biased-448-733Nodes,Weight_Biased,0.005553940315643,0.582396392037,1.75541425019,5,4,3,3,3,3,3,3
Weight_Biased-449-958Nodes,Weight_Biased,0.312004938885653,202.932116157,12.4040419166,77,66,65,63,53,54,53,54
Weight_Biased-450-648Nodes,Weight_Biased,0.001994008433988,0.267949192431,1.01359210605,3,2,2,2,2,2,2,3
Weight_Biased-451-718Nodes,Weight_Biased,0.00418410041841,0.165515067203,1.52419697635,4,3,3,3,3,3,3,3
Weight_Biased-452-657Nodes,Weight_Biased,0.001911868433753,0.267949192431,1.00616546881,3,2,2,2,2,2,2,2
Weight_Biased-453-559Nodes,Weight_Biased,0.010938632093921,1.71089460043,2.12844628723,6,4,4,4,4,4,4,4
Weight_Biased-454-988Nodes,Weight_Biased,0.548541976873443,408.336776195,13.71801806,140,123,122,116,101,100,99,99
Weight_Biased-455-676Nodes,Weight_Biased,0.55332456717072,284.285440244,11.4379873743,103,91,89,83,72,73,71,72
Weight_Biased-456-157Nodes,Weight_Biased,0.680058794708476,84.8646224692,5.56548597992,43,36,34,30,30,29,29,30
Weight_Biased-457-327Nodes,Weight_Biased,0.366128215230483,84.0608235241,7.70359735022,40,33,31,29,25,26,26,26
Weight_Biased-458-911Nodes,Weight_Biased,0.002308777939952,0.00220013080671,1.29613979405,4,3,3,3,3,3,3,3
Weight_Biased-459-670Nodes,Weight_Biased,0.394083394685764,189.662280994,11.0272286709,75,62,59,59,49,50,49,50
Weight_Biased-460-525Nodes,Weight_Biased,0.343075245365321,113.641427417,9.50891952974,52,45,43,41,34,36,35,35
Weight_Biased-462-858Nodes,Weight_Biased,0.371195121486836,240.307285829,12.2787808898,84,70,70,68,58,59,57,58
Weight_Biased-464-297Nodes,Weight_Biased,0.004550004550005,0.267949192431,1.02246254184,3,2,2,2,2,2,2,2
Weight_Biased-465-981Nodes,Weight_Biased,0.011369073623333,4.86611245526,2.85183913667,8,6,6,5,5,5,5,5
Weight_Biased-466-909Nodes,Weight_Biased,0.001327886092574,0.38196601125,1.00183928525,3,2,2,2,2,2,2,2
Weight_Biased-467-117Nodes,Weight_Biased,0.408045977011494,28.0249578211,4.84179205653,20,17,15,14,14,14,14,14
Weight_Biased-468-952Nodes,Weight_Biased,0.003362228172026,0.238960827537,1.56478203248,4,3,3,3,3,3,3,3
Weight_Biased-469-169Nodes,Weight_Biased,0.596717385178923,76.2641682505,5.94908085477,38,34,30,26,26,26,26,26
Weight_Biased-470-333Nodes,Weight_Biased,0.015883353232751,1.18974613591,1.97994902127,5,4,4,4,4,4,4,5
Weight_Biased-471-875Nodes,Weight_Biased,0.001187316116378,0.585786437627,0.994461002082,2,2,2,2,2,2,2,2
Weight_Biased-472-779Nodes,Weight_Biased,0.01705436077497,4.75715979019,3.01585081173,9,7,8,6,6,6,6,6
Weight_Biased-474-648Nodes,Weight_Biased,0.036125899211937,11.9604660181,4.00638691015,13,11,10,9,8,8,8,9
Weight_Biased-476-114Nodes,Weight_Biased,0.694302126998913,59.56685891,4.81295322796,33,30,27,24,24,24,24,24
Weight_Biased-478-119Nodes,Weight_Biased,0.034468024497935,0.569776480909,1.75491122594,4,4,3,3,3,3,3,3
Weight_Biased-479-954Nodes,Weight_Biased,0.009894826224589,3.71133338105,2.62702628613,7,6,5,5,5,5,5,5
Weight_Biased-480-737Nodes,Weight_Biased,0.553496106424399,320.600997367,11.9532017543,111,100,98,91,78,78,78,77
Weight_Biased-481-148Nodes,Weight_Biased,0.020500091928663,0.17223456651,1.52457958223,4,3,3,3,3,3,3,3
Weight_Biased-482-926Nodes,Weight_Biased,0.004630202556768,0.665502439241,1.79697485039,5,3,3,3,3,3,3,3
Weight_Biased-483-606Nodes,Weight_Biased,0.531811362954477,258.227724511,10.8889254684,90,80,79,71,62,64,63,63
Weight_Biased-484-442Nodes,Weight_Biased,0.012599911759576,1.33225716509,2.03139134607,6,4,4,4,4,4,4,5
Weight_Biased-485-888Nodes,Weight_Biased,0.628848126593335,461.66762435,12.753493169,153,136,134,123,109,108,107,107
Weight_Biased-486-1000Nodes,Weight_Biased,0.001201201201201,0.152240934977,1.00203208764,3,2,2,2,2,2,2,2
Weight_Biased-487-734Nodes,Weight_Biased,0.357253049131819,161.778808045,11.295779541,72,61,58,57,48,49,48,50
Weight_Biased-488-141Nodes,Weight_Biased,0.028571428571429,0.669260507987,1.74145749535,4,3,3,3,3,3,3,3
Weight_Biased-489-730Nodes,Weight_Biased,0.006911325328373,1.06289880257,1.94189438488,5,4,4,4,3,3,3,5
Weight_Biased-490-732Nodes,Weight_Biased,0.092746667862723,53.8875904997,6.72966706387,23,20,19,17,15,15,15,15
Weight_Biased-491-181Nodes,Weight_Biased,0.044689993861265,3.11054219358,2.42286993707,6,5,4,4,4,4,4,4
Weight_Biased-492-549Nodes,Weight_Biased,0.005690505630676,0.214380600558,1.54862047411,4,3,3,3,3,3,3,3
Weight_Biased-494-171Nodes,Weight_Biased,0.585827313381492,75.2297854249,5.98725880513,36,34,30,26,26,26,26,26
Weight_Biased-495-989Nodes,Weight_Biased,0.548668961818874,419.857513688,13.7211655161,139,122,121,114,101,100,99,99
Weight_Biased-496-247Nodes,Weight_Biased,0.005463941279089,0.267949192431,1.02551587977,3,2,2,2,2,2,2,3
Weight_Biased-497-273Nodes,Weight_Biased,0.619532428355957,132.001674711,7.35359709995,57,52,50,41,40,40,39,40
Weight_Biased-498-374Nodes,Weight_Biased,0.064543877507133,15.6543785482,4.09414863245,12,10,9,8,7,7,7,8
Weight_Biased-499-419Nodes,Weight_Biased,0.355197496888239,108.452665728,8.57001215143,45,38,37,35,30,31,31,31
Weight_Biased-500-787Nodes,Weight_Biased,0.410946325628615,255.20522002,12.067574547,85,75,75,70,59,60,59,59
Weight_Biased-501-460Nodes,Weight_Biased,0.630406365444728,225.456532344,9.34891454387,89,78,77,67,60,62,61,62
Weight_Biased-502-951Nodes,Weight_Biased,0.609977309203608,497.350743974,13.3572959237,156,141,137,124,111,110,109,109
Weight_Biased-503-865Nodes,Weight_Biased,0.146620102761721,108.964696249,8.65201628027,35,29,28,27,22,23,22,25
Weight_Biased-504-801Nodes,Weight_Biased,0.403258426966292,226.209729005,12.0980745599,86,74,73,70,59,59,59,60
Weight_Biased-506-550Nodes,Weight_Biased,0.002298393773804,0.267949192431,1.00852673607,3,2,2,2,2,2,2,2
Weight_Biased-508-834Nodes,Weight_Biased,0.002521872058176,0.00300839144777,1.29536092376,3,3,3,3,3,3,3,3
Weight_Biased-509-462Nodes,Weight_Biased,0.551896404390981,202.621123792,9.55965509471,75,67,65,58,51,52,52,53
Weight_Biased-510-716Nodes,Weight_Biased,0.02049849591749,7.39921415144,3.25407626619,9,7,7,6,6,6,6,6
Weight_Biased-511-469Nodes,Weight_Biased,0.691906766533632,272.663780539,9.11234612618,103,93,91,76,70,71,70,71
Weight_Biased-512-876Nodes,Weight_Biased,0.00462100456621,0.555443259388,1.75013980329,5,4,3,3,3,3,3,3
Weight_Biased-513-640Nodes,Weight_Biased,0.005105633802817,0.258202542641,1.57904643008,4,3,3,3,3,3,3,3
Weight_Biased-514-207Nodes,Weight_Biased,0.024436002063693,1.18345960863,1.93616735928,5,4,3,3,3,3,3,3
Weight_Biased-515-940Nodes,Weight_Biased,0.384961366777694,330.535073883,12.9667502648,89,83,78,75,62,62,62,63
Weight_Biased-516-890Nodes,Weight_Biased,0.001438303358148,0.198062264195,1.00797494273,3,2,2,2,2,2,2,2
Weight_Biased-517-442Nodes,Weight_Biased,0.003047372795272,0.198062264195,1.03286380403,3,2,2,2,2,2,2,3
Weight_Biased-518-491Nodes,Weight_Biased,0.006450808429278,0.221142011258,1.55696003182,4,3,3,3,3,3,3,3
Weight_Biased-519-104Nodes,Weight_Biased,0.373599701269604,23.8910568377,4.47315085437,18,15,12,12,12,12,12,12
Weight_Biased-520-727Nodes,Weight_Biased,0.012535003656674,3.49575695996,2.58343258147,7,5,5,5,4,5,4,5
Weight_Biased-521-984Nodes,Weight_Biased,0.005320116782043,1.01285242251,1.97740210445,6,4,4,4,4,4,4,4
Weight_Biased-522-427Nodes,Weight_Biased,0.356697562423722,107.727421907,8.65388764359,48,40,37,35,31,32,31,32
Weight_Biased-524-520Nodes,Weight_Biased,0.124195938935823,52.2144511108,6.03811066459,20,17,16,14,12,12,12,12
Weight_Biased-525-861Nodes,Weight_Biased,0.003489722604867,0.193488357162,1.52519233111,4,3,3,3,3,3,3,3
Weight_Biased-526-715Nodes,Weight_Biased,0.005625746802217,0.545477494695,1.74748703518,4,3,4,3,3,3,3,3
Weight_Biased-527-335Nodes,Weight_Biased,0.008990973277326,0.207075188013,1.52348173961,4,3,3,3,3,3,3,3
Weight_Biased-528-754Nodes,Weight_Biased,0.339448571760702,181.928762163,11.2546477784,70,58,57,55,47,48,47,48
Weight_Biased-529-402Nodes,Weight_Biased,0.51299611667349,149.420806733,8.93501901668,63,55,52,47,42,43,43,43
Weight_Biased-530-886Nodes,Weight_Biased,0.393123413806736,258.31091432,12.6087207032,89,76,76,75,63,63,62,63
Weight_Biased-531-349Nodes,Weight_Biased,0.038698415835062,6.7959477326,3.10135297185,9,7,6,6,5,5,5,6
Weight_Biased-532-125Nodes,Weight_Biased,0.319096774193548,24.2096280088,4.68459806723,17,14,12,12,11,11,11,12
Weight_Biased-533-639Nodes,Weight_Biased,0.00505295794271,0.24779887201,1.57074640667,4,3,3,3,3,3,3,3
Weight_Biased-534-402Nodes,Weight_Biased,0.015719407947792,1.77448796794,2.15920666546,6,4,4,4,4,4,4,4
Weight_Biased-535-672Nodes,Weight_Biased,0.001831843020368,0.267949192431,1.0060734001,3,2,2,2,2,2,2,3
Weight_Biased-536-916Nodes,Weight_Biased,0.563354570835421,427.813935216,13.2073598799,136,120,119,111,97,97,96,95
Weight_Biased-537-888Nodes,Weight_Biased,0.006383497364332,0.443852875428,1.96370373223,6,6,6,6,6,6,6,6
Weight_Biased-538-823Nodes,Weight_Biased,0.001623045471881,0.198062264195,1.02872076505,3,2,2,2,2,2,2,2
Weight_Biased-539-677Nodes,Weight_Biased,0.570669416936886,360.717491008,11.0967599598,103,92,92,80,69,69,69,70
Weight_Biased-540-164Nodes,Weight_Biased,0.515337423312883,59.5486653443,5.87585086526,34,28,25,22,21,22,21,22
Weight_Biased-542-690Nodes,Weight_Biased,0.423949853810395,224.459423084,11.3825998753,79,70,68,64,54,55,54,55
Weight_Biased-544-734Nodes,Weight_Biased,0.001810334893369,0.267949192431,1.02918767722,3,2,2,2,2,2,2,3
Weight_Biased-545-224Nodes,Weight_Biased,0.53955797565663,93.8000033779,6.82069312515,41,37,34,29,28,28,28,29
Weight_Biased-546-530Nodes,Weight_Biased,0.664964154510111,282.275032233,9.81102841009,107,96,95,81,73,75,74,75
Weight_Biased-547-639Nodes,Weight_Biased,0.001692495621587,0.38196601125,0.99421754637,3,2,2,2,2,2,2,2
Weight_Biased-548-905Nodes,Weight_Biased,0.385403119346795,250.967463127,12.6938928959,89,77,75,73,63,63,62,63
Weight_Biased-549-102Nodes,Weight_Biased,0.264414676761793,20.7605220747,3.68809372134,12,9,7,7,7,7,7,7
Weight_Biased-550-745Nodes,Weight_Biased,0.002796420581655,0.000801492358412,1.29065089789,3,3,3,3,3,3,3,3
Weight_Biased-551-637Nodes,Weight_Biased,0.009976995152197,1.77293454001,2.16649717535,6,4,4,4,4,4,4,4
Weight_Biased-552-225Nodes,Weight_Biased,0.286349206349206,41.1669397321,5.58100856151,27,26,22,21,19,19,19,19
Weight_Biased-553-199Nodes,Weight_Biased,0.463580528907162,66.7810190078,6.37505718517,33,30,26,23,22,22,22,22
Weight_Biased-554-169Nodes,Weight_Biased,0.007326007326007,0.38196601125,0.996110691565,3,2,2,2,2,2,2,2
Weight_Biased-555-891Nodes,Weight_Biased,0.426477004754158,304.038144662,12.9151935921,96,87,84,80,69,69,68,69
Weight_Biased-556-610Nodes,Weight_Biased,0.017179466472853,4.38960381416,2.76534664065,8,6,5,5,5,5,5,5
Weight_Biased-557-953Nodes,Weight_Biased,0.311241810470253,207.3235952,12.3157508503,77,64,63,63,53,53,53,54
Weight_Biased-558-624Nodes,Weight_Biased,0.004048853767955,0.000437303480498,1.40390125605,4,4,4,4,4,4,4,4
Weight_Biased-559-274Nodes,Weight_Biased,0.110558541215475,12.0444041152,4.05112611294,16,15,14,11,11,11,11,11
Weight_Biased-560-607Nodes,Weight_Biased,0.503444413634114,254.028707461,10.9185515295,83,75,74,67,57,58,58,59
Weight_Biased-562-676Nodes,Weight_Biased,0.004619767696691,0.214735474678,1.55037181409,4,3,3,3,3,3,3,3
Weight_Biased-563-617Nodes,Weight_Biased,0.502431118314424,255.829288436,10.9967758822,85,78,75,70,59,60,60,60
Weight_Biased-564-593Nodes,Weight_Biased,0.422348571168132,181.257343404,10.5787824847,69,61,59,56,47,48,47,49
Weight_Biased-565-118Nodes,Weight_Biased,0.067941474721136,2.66561135092,2.39279429744,6,6,4,4,4,4,4,4
Weight_Biased-566-765Nodes,Weight_Biased,0.444622386476405,254.349242499,12.0303287358,90,78,79,74,63,63,63,64
Weight_Biased-567-301Nodes,Weight_Biased,0.026777408637874,2.96673060318,2.42440727177,7,5,5,4,4,4,4,4
Weight_Biased-568-284Nodes,Weight_Biased,0.010252326680934,0.00885633389194,1.47510149024,4,4,4,4,4,4,4,4
Weight_Biased-569-556Nodes,Weight_Biased,0.005742433080563,0.246735063815,1.56399827435,4,3,3,3,3,3,3,3
Weight_Biased-570-475Nodes,Weight_Biased,0.008474350433045,0.550595925587,1.74372642689,5,4,3,3,3,3,3,3
Weight_Biased-571-142Nodes,Weight_Biased,0.305963440215762,23.8582479293,4.89170639496,18,14,13,13,12,12,12,12
Weight_Biased-572-928Nodes,Weight_Biased,0.4808498865454,344.716043707,13.298274568,115,102,98,95,81,81,81,81
Weight_Biased-573-571Nodes,Weight_Biased,0.547036593234399,253.513400772,10.5833600292,90,80,77,69,60,62,61,62
Weight_Biased-574-244Nodes,Weight_Biased,0.360588274978074,60.001629599,6.68056135242,30,26,24,22,20,20,20,20
Weight_Biased-575-968Nodes,Weight_Biased,0.018360012648816,9.90253579326,3.57958064516,11,8,8,7,6,6,6,7
Weight_Biased-576-581Nodes,Weight_Biased,0.005240667101905,0.202290792925,1.53302287192,4,3,3,3,3,3,3,3
Weight_Biased-577-323Nodes,Weight_Biased,0.660942637924735,172.015109578,7.81054036423,72,61,58,51,48,49,49,49
Weight_Biased-578-149Nodes,Weight_Biased,0.015871576274261,0.026989712261,1.3509872778,3,3,3,3,3,3,3,3
